timesteps_total,done,info,episode_reward_mean,episode_len_mean,episodes_total,mean_accuracy,mean_validation_accuracy,mean_loss,neg_mean_loss,experiment_id,training_iteration,timesteps_this_iter,time_this_iter_s,time_total_s,pid,date,timestamp,hostname,node_ip,config
6421234,,"{'weights_norm': 717.260498046875, 'time_elapsed_this_iter': 21.022971153259277, 'grad_norm': 6.916132926940918, 'episodes_so_far': 125800L, 'time_elapsed': 2116.4870750904083, 'update_ratio': 0.024596966803073883, 'timesteps_so_far': 6421234L, 'episodes_this_iter': 1018L, 'timesteps_this_iter': 65488L}",106.48456192016602,61.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,124,65488,21.024193048477173,2115.0083038806915,10546,2018-04-01_21-51-48,1522619508,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6485415,,"{'weights_norm': 717.7568969726562, 'time_elapsed_this_iter': 21.288789987564087, 'grad_norm': 6.215951919555664, 'episodes_so_far': 126806L, 'time_elapsed': 2137.7885150909424, 'update_ratio': 0.024392928928136826, 'timesteps_so_far': 6485415L, 'episodes_this_iter': 1006L, 'timesteps_this_iter': 64181L}",127.43803482055664,72.2,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,125,64181,21.290099143981934,2136.2984030246735,10546,2018-04-01_21-52-09,1522619529,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6550496,,"{'weights_norm': 718.1195678710938, 'time_elapsed_this_iter': 20.478942155838013, 'grad_norm': 6.683298110961914, 'episodes_so_far': 127816L, 'time_elapsed': 2158.277846097946, 'update_ratio': 0.024413902312517166, 'timesteps_so_far': 6550496L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 65081L}",163.2742462158203,79.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,126,65081,20.480201959609985,2156.7786049842834,10546,2018-04-01_21-52-30,1522619550,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6615053,,"{'weights_norm': 718.457763671875, 'time_elapsed_this_iter': 20.70351791381836, 'grad_norm': 6.952282428741455, 'episodes_so_far': 128828L, 'time_elapsed': 2179.0015659332275, 'update_ratio': 0.024545710533857346, 'timesteps_so_far': 6615053L, 'episodes_this_iter': 1012L, 'timesteps_this_iter': 64557L}",139.18434143066406,70.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,127,64557,20.704803943634033,2177.4834089279175,10546,2018-04-01_21-52-50,1522619570,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6679120,,"{'weights_norm': 718.7890625, 'time_elapsed_this_iter': 20.801950931549072, 'grad_norm': 6.301632404327393, 'episodes_so_far': 129834L, 'time_elapsed': 2199.817353963852, 'update_ratio': 0.024415483698248863, 'timesteps_so_far': 6679120L, 'episodes_this_iter': 1006L, 'timesteps_this_iter': 64067L}",150.16109657287598,77.25,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,128,64067,20.80325722694397,2198.2866661548615,10546,2018-04-01_21-53-11,1522619591,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6742620,,"{'weights_norm': 719.149658203125, 'time_elapsed_this_iter': 20.99272918701172, 'grad_norm': 5.7862396240234375, 'episodes_so_far': 130834L, 'time_elapsed': 2220.822441101074, 'update_ratio': 0.02411377616226673, 'timesteps_so_far': 6742620L, 'episodes_this_iter': 1000L, 'timesteps_this_iter': 63500L}",108.07073593139648,56.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,129,63500,20.99405288696289,2219.2807190418243,10546,2018-04-01_21-53-32,1522619612,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6807521,,"{'weights_norm': 719.4752197265625, 'time_elapsed_this_iter': 21.670171976089478, 'grad_norm': 7.313079357147217, 'episodes_so_far': 131852L, 'time_elapsed': 2242.504343032837, 'update_ratio': 0.02436414547264576, 'timesteps_so_far': 6807521L, 'episodes_this_iter': 1018L, 'timesteps_this_iter': 64901L}",111.04169225692749,67.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,130,64901,21.671652793884277,2240.9523718357086,10546,2018-04-01_21-53-54,1522619634,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6871916,,"{'weights_norm': 719.7713012695312, 'time_elapsed_this_iter': 20.77929997444153, 'grad_norm': 6.40405797958374, 'episodes_so_far': 132876L, 'time_elapsed': 2263.2964720726013, 'update_ratio': 0.02429092489182949, 'timesteps_so_far': 6871916L, 'episodes_this_iter': 1024L, 'timesteps_this_iter': 64395L}",143.49169921875,74.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,131,64395,20.780663013458252,2261.733034849167,10546,2018-04-01_21-54-15,1522619655,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
6936729,,"{'weights_norm': 720.1427001953125, 'time_elapsed_this_iter': 21.13880491256714, 'grad_norm': 6.284383773803711, 'episodes_so_far': 133892L, 'time_elapsed': 2284.446441888809, 'update_ratio': 0.024204719811677933, 'timesteps_so_far': 6936729L, 'episodes_this_iter': 1016L, 'timesteps_this_iter': 64813L}",139.32853190104166,67.33333333333333,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,132,64813,21.140192985534668,2282.8732278347015,10546,2018-04-01_21-54-36,1522619676,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7000767,,"{'weights_norm': 720.4578857421875, 'time_elapsed_this_iter': 22.394877910614014, 'grad_norm': 6.972002983093262, 'episodes_so_far': 134898L, 'time_elapsed': 2306.8524549007416, 'update_ratio': 0.024336423724889755, 'timesteps_so_far': 7000767L, 'episodes_this_iter': 1006L, 'timesteps_this_iter': 64038L}",125.96041870117188,64.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,133,64038,22.39639401435852,2305.26962184906,10546,2018-04-01_21-54-58,1522619698,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7065757,,"{'weights_norm': 720.753662109375, 'time_elapsed_this_iter': 21.993497133255005, 'grad_norm': 6.220850944519043, 'episodes_so_far': 135922L, 'time_elapsed': 2328.85932803154, 'update_ratio': 0.0242353156208992, 'timesteps_so_far': 7065757L, 'episodes_this_iter': 1024L, 'timesteps_this_iter': 64990L}",143.70443725585938,74.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,134,64990,21.994818925857544,2327.2644407749176,10546,2018-04-01_21-55-20,1522619720,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7130192,,"{'weights_norm': 721.029296875, 'time_elapsed_this_iter': 22.122153997421265, 'grad_norm': 6.488678932189941, 'episodes_so_far': 136924L, 'time_elapsed': 2350.996570110321, 'update_ratio': 0.024142751470208168, 'timesteps_so_far': 7130192L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 64435L}",85.20750188827515,58.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,135,64435,22.123473167419434,2349.387913942337,10546,2018-04-01_21-55-42,1522619742,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7196758,,"{'weights_norm': 721.323486328125, 'time_elapsed_this_iter': 21.689508199691772, 'grad_norm': 6.201285362243652, 'episodes_so_far': 137938L, 'time_elapsed': 2372.6973071098328, 'update_ratio': 0.0240417942404747, 'timesteps_so_far': 7196758L, 'episodes_this_iter': 1014L, 'timesteps_this_iter': 66566L}",111.98079681396484,65.25,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,136,66566,21.690850019454956,2371.078763961792,10546,2018-04-01_21-56-04,1522619764,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7263784,,"{'weights_norm': 721.6340942382812, 'time_elapsed_this_iter': 22.76919388771057, 'grad_norm': 6.521464824676514, 'episodes_so_far': 138962L, 'time_elapsed': 2395.482323884964, 'update_ratio': 0.02401367761194706, 'timesteps_so_far': 7263784L, 'episodes_this_iter': 1024L, 'timesteps_this_iter': 67026L}",123.22286478678386,71.33333333333333,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,137,67026,22.770532846450806,2393.849296808243,10546,2018-04-01_21-56-27,1522619787,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7329753,,"{'weights_norm': 721.9163818359375, 'time_elapsed_this_iter': 22.46986699104309, 'grad_norm': 6.6114606857299805, 'episodes_so_far': 139974L, 'time_elapsed': 2417.9652230739594, 'update_ratio': 0.024020617827773094, 'timesteps_so_far': 7329753L, 'episodes_this_iter': 1012L, 'timesteps_this_iter': 65969L}",148.17301177978516,78.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,138,65969,22.47145104408264,2416.3207478523254,10546,2018-04-01_21-56-49,1522619809,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7395023,,"{'weights_norm': 722.1583862304688, 'time_elapsed_this_iter': 22.298645973205566, 'grad_norm': 6.502837657928467, 'episodes_so_far': 140978L, 'time_elapsed': 2440.276098012924, 'update_ratio': 0.02405199594795704, 'timesteps_so_far': 7395023L, 'episodes_this_iter': 1004L, 'timesteps_this_iter': 65270L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,139,65270,22.30012798309326,2438.6208758354187,10546,2018-04-01_21-57-12,1522619832,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7461555,,"{'weights_norm': 722.339599609375, 'time_elapsed_this_iter': 21.028753995895386, 'grad_norm': 6.306639194488525, 'episodes_so_far': 142000L, 'time_elapsed': 2461.316106081009, 'update_ratio': 0.024089954793453217, 'timesteps_so_far': 7461555L, 'episodes_this_iter': 1022L, 'timesteps_this_iter': 66532L}",144.6355773925781,74.8,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,140,66532,21.03005599975586,2459.6509318351746,10546,2018-04-01_21-57-33,1522619853,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7526830,,"{'weights_norm': 722.6532592773438, 'time_elapsed_this_iter': 20.77727699279785, 'grad_norm': 6.707869529724121, 'episodes_so_far': 143008L, 'time_elapsed': 2482.108741044998, 'update_ratio': 0.024153990671038628, 'timesteps_so_far': 7526830L, 'episodes_this_iter': 1008L, 'timesteps_this_iter': 65275L}",138.07774098714194,71.66666666666667,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,141,65275,20.778542041778564,2480.429473876953,10546,2018-04-01_21-57-53,1522619873,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7591553,,"{'weights_norm': 723.0089111328125, 'time_elapsed_this_iter': 21.030076026916504, 'grad_norm': 6.417347431182861, 'episodes_so_far': 144018L, 'time_elapsed': 2503.1516621112823, 'update_ratio': 0.024056971073150635, 'timesteps_so_far': 7591553L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 64723L}",157.06698099772134,77.66666666666667,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,142,64723,21.031373977661133,2501.4608478546143,10546,2018-04-01_21-58-14,1522619894,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7656720,,"{'weights_norm': 723.3361206054688, 'time_elapsed_this_iter': 20.623955965042114, 'grad_norm': 7.058640480041504, 'episodes_so_far': 145028L, 'time_elapsed': 2523.7875249385834, 'update_ratio': 0.0242953859269619, 'timesteps_so_far': 7656720L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 65167L}",184.15325927734375,91.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,143,65167,20.625332832336426,2522.0861806869507,10546,2018-04-01_21-58-35,1522619915,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7721265,,"{'weights_norm': 723.6082763671875, 'time_elapsed_this_iter': 21.062504053115845, 'grad_norm': 6.787144660949707, 'episodes_so_far': 146032L, 'time_elapsed': 2544.8644399642944, 'update_ratio': 0.02428080514073372, 'timesteps_so_far': 7721265L, 'episodes_this_iter': 1004L, 'timesteps_this_iter': 64545L}",108.9368782043457,56.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,144,64545,21.063799142837524,2543.149979829788,10546,2018-04-01_21-58-56,1522619936,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7787309,,"{'weights_norm': 723.7484741210938, 'time_elapsed_this_iter': 21.13232707977295, 'grad_norm': 6.807438850402832, 'episodes_so_far': 147058L, 'time_elapsed': 2566.009083032608, 'update_ratio': 0.02430269680917263, 'timesteps_so_far': 7787309L, 'episodes_this_iter': 1026L, 'timesteps_this_iter': 66044L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,145,66044,21.133682012557983,2564.283661842346,10546,2018-04-01_21-59-17,1522619957,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7853758,,"{'weights_norm': 723.8089599609375, 'time_elapsed_this_iter': 22.070937156677246, 'grad_norm': 6.853115558624268, 'episodes_so_far': 148072L, 'time_elapsed': 2588.0912630558014, 'update_ratio': 0.024366289377212524, 'timesteps_so_far': 7853758L, 'episodes_this_iter': 1014L, 'timesteps_this_iter': 66449L}",114.7753189086914,67.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,146,66449,22.072679042816162,2586.3563408851624,10546,2018-04-01_21-59-39,1522619979,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7921022,,"{'weights_norm': 723.9115600585938, 'time_elapsed_this_iter': 22.33506488800049, 'grad_norm': 6.732151508331299, 'episodes_so_far': 149074L, 'time_elapsed': 2610.440316915512, 'update_ratio': 0.024326005950570107, 'timesteps_so_far': 7921022L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 67264L}",133.6461639404297,75.5,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,147,67264,22.33648991584778,2608.69283080101,10546,2018-04-01_22-00-02,1522620002,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
7987566,,"{'weights_norm': 724.0762329101562, 'time_elapsed_this_iter': 22.251104831695557, 'grad_norm': 6.938125133514404, 'episodes_so_far': 150076L, 'time_elapsed': 2632.70405292511, 'update_ratio': 0.024424118921160698, 'timesteps_so_far': 7987566L, 'episodes_this_iter': 1002L, 'timesteps_this_iter': 66544L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,148,66544,22.252835988998413,2630.9456667900085,10546,2018-04-01_22-00-24,1522620024,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
8055006,,"{'weights_norm': 724.2672729492188, 'time_elapsed_this_iter': 22.556036949157715, 'grad_norm': 6.849692344665527, 'episodes_so_far': 151088L, 'time_elapsed': 2655.2755880355835, 'update_ratio': 0.024493327364325523, 'timesteps_so_far': 8055006L, 'episodes_this_iter': 1012L, 'timesteps_this_iter': 67440L}",123.84315490722656,73.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,149,67440,22.557449102401733,2653.5031158924103,10546,2018-04-01_22-00-47,1522620047,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
8123752,,"{'weights_norm': 724.3907470703125, 'time_elapsed_this_iter': 23.77874207496643, 'grad_norm': 6.891582489013672, 'episodes_so_far': 152108L, 'time_elapsed': 2679.0685560703278, 'update_ratio': 0.024482963606715202, 'timesteps_so_far': 8123752L, 'episodes_this_iter': 1020L, 'timesteps_this_iter': 68746L}",124.20582962036133,73.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,150,68746,23.780203819274902,2677.283319711685,10546,2018-04-01_22-01-10,1522620070,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
8190817,,"{'weights_norm': 724.5709838867188, 'time_elapsed_this_iter': 22.48905086517334, 'grad_norm': 7.236644268035889, 'episodes_so_far': 153118L, 'time_elapsed': 2701.5696289539337, 'update_ratio': 0.024671616032719612, 'timesteps_so_far': 8190817L, 'episodes_this_iter': 1010L, 'timesteps_this_iter': 67065L}",nan,nan,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,151,67065,22.490560054779053,2699.7738797664642,10546,2018-04-01_22-01-33,1522620093,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
8255479,,"{'weights_norm': 724.70361328125, 'time_elapsed_this_iter': 22.398164987564087, 'grad_norm': 6.355676174163818, 'episodes_so_far': 154132L, 'time_elapsed': 2723.980989933014, 'update_ratio': 0.024437565356492996, 'timesteps_so_far': 8255479L, 'episodes_this_iter': 1014L, 'timesteps_this_iter': 64662L}",152.1975555419922,75.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,152,64662,22.39945697784424,2722.1733367443085,10546,2018-04-01_22-01-55,1522620115,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
8321199,,"{'weights_norm': 724.843505859375, 'time_elapsed_this_iter': 21.61665105819702, 'grad_norm': 6.487825393676758, 'episodes_so_far': 155152L, 'time_elapsed': 2745.610160112381, 'update_ratio': 0.02436120994389057, 'timesteps_so_far': 8321199L, 'episodes_this_iter': 1020L, 'timesteps_this_iter': 65720L}",65.5681848526001,58.0,,,,,,a5c2a9cf8d364fe887a8c5b4a6038fbc,153,65720,21.618409872055054,2743.7917466163635,10546,2018-04-01_22-02-17,1522620137,ray-vm-4,10.0.0.9,"{'noise_size': 250000L, 'episodes_per_batch': 1000L, 'timesteps_per_batch': 10000L, 'num_workers': 10L, 'eval_prob': 0.003, 'noise_stdev': 0.02, 'env_config': {}, 'observation_filter': u'MeanStdFilter', 'env': 'RoboschoolHumanoid-v1', 'l2_coeff': 0.005, 'stepsize': 0.01, 'return_proc_mode': u'centered_rank'}"
